Time(in sec),N = 1,N = 3,N = 5,N = 7,N = 10,N = 15,N = 20,N = 30,N = 40,N = 50,,N = 0,N = 3 ,N = 5,N = 7 ,N = 10,N = 15 ,N = 20 ,N = 30,N = 40,N = 50
130.4,0.296997,0.303275,0.314354,0.33013,0.347706,0.347706,0.408337,0.347706,0.591773,0.347706,,,,,,,,,,,
130.466667,0.289607,0.303275,0.314354,0.33013,0.347706,0.347706,0.408337,0.347706,0.591773,0.347706,,,,,,,,,,,
130.533333,0.280221,0.280221,0.314354,0.33013,0.347706,0.347706,0.408337,0.347706,0.591773,0.347706,,,,,,,,,,,
130.6,0.269786,0.280221,0.269786,0.269786,0.269786,0.347706,0.269786,0.347706,0.269786,0.347706,,,,,,,,,,,
130.666667,0.244949,0.280221,0.269786,0.269786,0.269786,0.347706,0.269786,0.347706,0.269786,0.347706,,,,,,,,,,,
130.733333,0.23594,0.23594,0.269786,0.269786,0.269786,0.347706,0.269786,0.347706,0.269786,0.347706,,,,,,,,,,,
130.8,0.228917,0.23594,0.269786,0.269786,0.269786,0.347706,0.269786,0.347706,0.269786,0.347706,,,,,,,,,,,
130.866667,0.222698,0.23594,0.269786,0.269786,0.269786,0.347706,0.269786,0.347706,0.269786,0.347706,,,,,,,,,,,
130.933333,0.21037,0.21037,0.21037,0.269786,0.269786,0.21037,0.269786,0.347706,0.269786,0.347706,,,,,,,,,,,
131,0.199664,0.21037,0.21037,0.269786,0.269786,0.21037,0.269786,0.347706,0.269786,0.347706,,,,,,,,,,,
131.066667,0.194009,0.21037,0.21037,0.194009,0.269786,0.21037,0.269786,0.347706,0.269786,0.347706,,,,,,,,,,,
131.133333,0.175834,0.175834,0.21037,0.194009,0.269786,0.21037,0.269786,0.347706,0.269786,0.347706,,,,,,,,,,,
131.2,0.162679,0.175834,0.21037,0.194009,0.269786,0.21037,0.269786,0.347706,0.269786,0.347706,,,,,,,,,,,
131.266667,0.155805,0.175834,0.155805,0.194009,0.155805,0.21037,0.269786,0.347706,0.269786,0.347706,,,,,,,,,,,
131.333333,0.14419,0.14419,0.155805,0.194009,0.155805,0.21037,0.269786,0.347706,0.269786,0.347706,,,,,,,,,,,
131.4,0.12585,0.14419,0.155805,0.194009,0.155805,0.21037,0.269786,0.347706,0.269786,0.347706,,,,,,,,,,,
131.466667,0.120301,0.14419,0.155805,0.194009,0.155805,0.21037,0.269786,0.347706,0.269786,0.347706,,,,,,,,,,,
131.533333,0.109368,0.109368,0.155805,0.109368,0.155805,0.21037,0.269786,0.347706,0.269786,0.347706,,,,,,,,,,,
131.6,0.099489,0.109368,0.099489,0.109368,0.155805,0.21037,0.269786,0.347706,0.269786,0.347706,,,,,,,,,,,
131.666667,0.0927919,0.109368,0.099489,0.109368,0.155805,0.21037,0.269786,0.347706,0.269786,0.347706,,,,,,,,,,,
131.733333,0.0790097,0.0790097,0.099489,0.109368,0.155805,0.21037,0.269786,0.347706,0.269786,0.347706,,,,,,,,,,,
131.8,0.0658035,0.0790097,0.099489,0.109368,0.155805,0.21037,0.269786,0.347706,0.269786,0.347706,,,,,,,,,,,
131.866667,0.0605955,0.0790097,0.099489,0.109368,0.155805,0.21037,0.269786,0.347706,0.269786,0.347706,,,,,,,,,,,
131.933333,0.0498973,0.0498973,0.0498973,0.109368,0.0498973,0.0498973,0.0498973,0.0498973,0.269786,0.347706,,,,,,,,,,,
132,0.0371575,0.0498973,0.0498973,0.0371575,0.0498973,0.0498973,0.0498973,0.0498973,0.269786,0.347706,,,,,,,,,,,
132.066667,0.0299509,0.0498973,0.0498973,0.0371575,0.0498973,0.0498973,0.0498973,0.0498973,0.269786,0.347706,,,,,,,,,,,
132.133333,0.0225876,0.0225876,0.0498973,0.0371575,0.0498973,0.0498973,0.0498973,0.0498973,0.269786,0.347706,,,,,,,,,,,
132.2,0.0169917,0.0225876,0.0498973,0.0371575,0.0498973,0.0498973,0.0498973,0.0498973,0.269786,0.347706,,,,,,,,,,,
132.266667,0.0145346,0.0225876,0.0145346,0.0371575,0.0498973,0.0498973,0.0498973,0.0498973,0.269786,0.347706,,,,,,,,,,,
132.333333,0.0107844,0.0107844,0.0145346,0.0371575,0.0498973,0.0498973,0.0498973,0.0498973,0.269786,0.347706,,,,,,,,,,,
132.4,0.00955389,0.0107844,0.0145346,0.0371575,0.0498973,0.0498973,0.0498973,0.0498973,0.269786,0.347706,,,,,,,,,,,
132.466667,0.00902878,0.0107844,0.0145346,0.00902878,0.0498973,0.0498973,0.0498973,0.0498973,0.269786,0.347706,,,,,,,,,,,
132.533333,0.00871528,0.00871528,0.0145346,0.00902878,0.0498973,0.0498973,0.0498973,0.0498973,0.269786,0.347706,,,,,,,,,,,
132.6,0.00921688,0.00871528,0.00921688,0.00902878,0.00921688,0.0498973,0.0498973,0.0498973,0.269786,0.347706,,,,,,,,,,,
132.666667,0.00952254,0.00871528,0.00921688,0.00902878,0.00921688,0.0498973,0.0498973,0.0498973,0.269786,0.347706,,,,,,,,,,,
132.733333,0.0106041,0.0106041,0.00921688,0.00902878,0.00921688,0.0498973,0.0498973,0.0498973,0.269786,0.347706,,,,,,,,,,,
132.8,0.0117915,0.0106041,0.00921688,0.00902878,0.00921688,0.0498973,0.0498973,0.0498973,0.269786,0.347706,,,,,,,,,,,
132.866667,0.0127359,0.0106041,0.00921688,0.00902878,0.00921688,0.0498973,0.0498973,0.0498973,0.269786,0.347706,,,,,,,,,,,
132.933333,0.015287,0.015287,0.015287,0.015287,0.00921688,0.015287,0.0498973,0.0498973,0.269786,0.347706,,,,,,,,,,,
133,0.0166703,0.015287,0.015287,0.015287,0.00921688,0.015287,0.0498973,0.0498973,0.269786,0.347706,,,,,,,,,,,
133.066667,0.0165959,0.015287,0.015287,0.015287,0.00921688,0.015287,0.0498973,0.0498973,0.269786,0.347706,,,,,,,,,,,
133.133333,0.0172699,0.0172699,0.015287,0.015287,0.00921688,0.015287,0.0498973,0.0498973,0.269786,0.347706,,,,,,,,,,,
133.2,0.0200522,0.0172699,0.015287,0.015287,0.00921688,0.015287,0.0498973,0.0498973,0.269786,0.347706,,,,,,,,,,,
133.266667,0.0215609,0.0172699,0.0215609,0.015287,0.0215609,0.015287,0.0215609,0.0498973,0.0215609,0.0215609,,,,,,,,,,,
133.333333,0.0312559,0.0312559,0.0215609,0.015287,0.0215609,0.015287,0.0215609,0.0498973,0.0215609,0.0215609,,,,,,,,,,,
133.4,0.0449871,0.0312559,0.0215609,0.0449871,0.0215609,0.015287,0.0215609,0.0498973,0.0215609,0.0215609,,,,,,,,,,,
133.466667,0.0526718,0.0312559,0.0215609,0.0449871,0.0215609,0.015287,0.0215609,0.0498973,0.0215609,0.0215609,,,,,,,,,,,
133.533333,0.067708,0.067708,0.0215609,0.0449871,0.0215609,0.015287,0.0215609,0.0498973,0.0215609,0.0215609,,,,,,,,,,,
133.6,0.0839042,0.067708,0.0839042,0.0449871,0.0215609,0.015287,0.0215609,0.0498973,0.0215609,0.0215609,,,,,,,,,,,
133.666667,0.0924039,0.067708,0.0839042,0.0449871,0.0215609,0.015287,0.0215609,0.0498973,0.0215609,0.0215609,,,,,,,,,,,
133.733333,0.111845,0.111845,0.0839042,0.0449871,0.0215609,0.015287,0.0215609,0.0498973,0.0215609,0.0215609,,,,,,,,,,,
133.8,0.130949,0.111845,0.0839042,0.0449871,0.0215609,0.015287,0.0215609,0.0498973,0.0215609,0.0215609,,,,,,,,,,,
133.866667,0.140604,0.111845,0.0839042,0.140604,0.0215609,0.015287,0.0215609,0.0498973,0.0215609,0.0215609,,,,,,,,,,,
133.933333,0.161632,0.161632,0.161632,0.140604,0.161632,0.161632,0.0215609,0.161632,0.0215609,0.0215609,,,,,,,,,,,
134,0.184228,0.161632,0.161632,0.140604,0.161632,0.161632,0.0215609,0.161632,0.0215609,0.0215609,,,,,,,,,,,
134.066667,0.192285,0.161632,0.161632,0.140604,0.161632,0.161632,0.0215609,0.161632,0.0215609,0.0215609,,,,,,,,,,,
134.133333,0.218674,0.218674,0.161632,0.140604,0.161632,0.161632,0.0215609,0.161632,0.0215609,0.0215609,,,,,,,,,,,
134.2,0.238275,0.218674,0.161632,0.140604,0.161632,0.161632,0.0215609,0.161632,0.0215609,0.0215609,,,,,,,,,,,
134.266667,0.258943,0.218674,0.258943,0.140604,0.161632,0.161632,0.0215609,0.161632,0.0215609,0.0215609,,,,,,,,,,,
134.333333,0.281801,0.281801,0.258943,0.281801,0.161632,0.161632,0.0215609,0.161632,0.0215609,0.0215609,,,,,,,,,,,
134.4,0.303173,0.281801,0.258943,0.281801,0.161632,0.161632,0.0215609,0.161632,0.0215609,0.0215609,,,,,,,,,,,
134.466667,0.326956,0.281801,0.258943,0.281801,0.161632,0.161632,0.0215609,0.161632,0.0215609,0.0215609,,,,,,,,,,,
134.533333,0.353525,0.353525,0.258943,0.281801,0.161632,0.161632,0.0215609,0.161632,0.0215609,0.0215609,,,,,,,,,,,
134.6,0.371312,0.353525,0.371312,0.281801,0.371312,0.161632,0.371312,0.161632,0.0215609,0.0215609,,,,,,,,,,,
134.666667,0.377696,0.353525,0.371312,0.281801,0.371312,0.161632,0.371312,0.161632,0.0215609,0.0215609,,,,,,,,,,,
134.733333,0.396804,0.396804,0.371312,0.281801,0.371312,0.161632,0.371312,0.161632,0.0215609,0.0215609,,,,,,,,,,,
134.8,0.4157,0.396804,0.371312,0.4157,0.371312,0.161632,0.371312,0.161632,0.0215609,0.0215609,,,,,,,,,,,
134.866667,0.430007,0.396804,0.371312,0.4157,0.371312,0.161632,0.371312,0.161632,0.0215609,0.0215609,,,,,,,,,,,
134.933333,0.454503,0.454503,0.454503,0.4157,0.371312,0.454503,0.371312,0.161632,0.0215609,0.0215609,,,,,,,,,,,
135,0.479834,0.454503,0.454503,0.4157,0.371312,0.454503,0.371312,0.161632,0.0215609,0.0215609,,,,,,,,,,,
135.066667,0.492135,0.454503,0.454503,0.4157,0.371312,0.454503,0.371312,0.161632,0.0215609,0.0215609,,,,,,,,,,,
135.133333,0.516737,0.516737,0.454503,0.4157,0.371312,0.454503,0.371312,0.161632,0.0215609,0.0215609,,,,,,,,,,,
135.2,0.541809,0.516737,0.454503,0.4157,0.371312,0.454503,0.371312,0.161632,0.0215609,0.0215609,,,,,,,,,,,
135.266667,0.557758,0.516737,0.557758,0.557758,0.557758,0.454503,0.371312,0.161632,0.0215609,0.0215609,,,,,,,,,,,
135.333333,0.579327,0.579327,0.557758,0.557758,0.557758,0.454503,0.371312,0.161632,0.0215609,0.0215609,,,,,,,,,,,
135.4,0.587282,0.579327,0.557758,0.557758,0.557758,0.454503,0.371312,0.161632,0.0215609,0.0215609,,,,,,,,,,,
135.466667,0.588669,0.579327,0.557758,0.557758,0.557758,0.454503,0.371312,0.161632,0.0215609,0.0215609,,,,,,,,,,,
135.533333,0.582956,0.582956,0.557758,0.557758,0.557758,0.454503,0.371312,0.161632,0.0215609,0.0215609,,,,,,,,,,,
135.6,0.57087,0.582956,0.57087,0.557758,0.557758,0.454503,0.371312,0.161632,0.0215609,0.0215609,,,,,,,,,,,
135.666667,0.578406,0.582956,0.57087,0.557758,0.557758,0.454503,0.371312,0.161632,0.0215609,0.0215609,,,,,,,,,,,
135.733333,0.577015,0.577015,0.57087,0.577015,0.557758,0.454503,0.371312,0.161632,0.0215609,0.0215609,,,,,,,,,,,
135.8,0.510639,0.577015,0.57087,0.577015,0.557758,0.454503,0.371312,0.161632,0.0215609,0.0215609,,,,,,,,,,,
135.866667,0.508625,0.577015,0.57087,0.577015,0.557758,0.454503,0.371312,0.161632,0.0215609,0.0215609,,,,,,,,,,,
135.933333,0.492805,0.492805,0.492805,0.577015,0.492805,0.492805,0.492805,0.492805,0.492805,0.0215609,,,,,,,,,,,
136,0.485269,0.492805,0.492805,0.577015,0.492805,0.492805,0.492805,0.492805,0.492805,0.0215609,,,,,,,,,,,
136.066667,0.44375,0.492805,0.492805,0.577015,0.492805,0.492805,0.492805,0.492805,0.492805,0.0215609,,,,,,,,,,,
136.133333,0.437359,0.437359,0.492805,0.577015,0.492805,0.492805,0.492805,0.492805,0.492805,0.0215609,,,,,,,,,,,
136.2,0.404649,0.437359,0.492805,0.404649,0.492805,0.492805,0.492805,0.492805,0.492805,0.0215609,,,,,,,,,,,
136.266667,0.400973,0.437359,0.400973,0.404649,0.492805,0.492805,0.492805,0.492805,0.492805,0.0215609,,,,,,,,,,,
136.333333,0.391255,0.391255,0.400973,0.404649,0.492805,0.492805,0.492805,0.492805,0.492805,0.0215609,,,,,,,,,,,
136.4,0.37955,0.391255,0.400973,0.404649,0.492805,0.492805,0.492805,0.492805,0.492805,0.0215609,,,,,,,,,,,
136.466667,0.374338,0.391255,0.400973,0.404649,0.492805,0.492805,0.492805,0.492805,0.492805,0.0215609,,,,,,,,,,,
136.533333,0.363502,0.363502,0.400973,0.404649,0.492805,0.492805,0.492805,0.492805,0.492805,0.0215609,,,,,,,,,,,
136.6,0.349297,0.363502,0.349297,0.404649,0.349297,0.492805,0.492805,0.492805,0.492805,0.349297,,,,,,,,,,,
136.666667,0.343137,0.363502,0.349297,0.343137,0.349297,0.492805,0.492805,0.492805,0.492805,0.349297,,,,,,,,,,,
136.733333,0.334131,0.334131,0.349297,0.343137,0.349297,0.492805,0.492805,0.492805,0.492805,0.349297,,,,,,,,,,,
136.8,0.322791,0.334131,0.349297,0.343137,0.349297,0.492805,0.492805,0.492805,0.492805,0.349297,,,,,,,,,,,
136.866667,0.32049,0.334131,0.349297,0.343137,0.349297,0.492805,0.492805,0.492805,0.492805,0.349297,,,,,,,,,,,
136.933333,0.310768,0.310768,0.310768,0.343137,0.349297,0.310768,0.492805,0.492805,0.492805,0.349297,,,,,,,,,,,
137,0.309314,0.310768,0.310768,0.343137,0.349297,0.310768,0.492805,0.492805,0.492805,0.349297,,,,,,,,,,,
137.066667,0.304843,0.310768,0.310768,0.343137,0.349297,0.310768,0.492805,0.492805,0.492805,0.349297,,,,,,,,,,,
137.133333,0.292703,0.292703,0.310768,0.292703,0.349297,0.310768,0.492805,0.492805,0.492805,0.349297,,,,,,,,,,,
137.2,0.286358,0.292703,0.310768,0.292703,0.349297,0.310768,0.492805,0.492805,0.492805,0.349297,,,,,,,,,,,
137.266667,0.282682,0.292703,0.282682,0.292703,0.282682,0.310768,0.282682,0.492805,0.492805,0.349297,,,,,,,,,,,
137.333333,0.266094,0.266094,0.282682,0.292703,0.282682,0.310768,0.282682,0.492805,0.492805,0.349297,,,,,,,,,,,
137.4,0.261094,0.266094,0.282682,0.292703,0.282682,0.310768,0.282682,0.492805,0.492805,0.349297,,,,,,,,,,,
137.466667,0.256246,0.266094,0.282682,0.292703,0.282682,0.310768,0.282682,0.492805,0.492805,0.349297,,,,,,,,,,,
137.533333,0.24587,0.24587,0.282682,0.292703,0.282682,0.310768,0.282682,0.492805,0.492805,0.349297,,,,,,,,,,,
137.6,0.235003,0.24587,0.235003,0.235003,0.282682,0.310768,0.282682,0.492805,0.492805,0.349297,,,,,,,,,,,
137.666667,0.232158,0.24587,0.235003,0.235003,0.282682,0.310768,0.282682,0.492805,0.492805,0.349297,,,,,,,,,,,
137.733333,0.222581,0.222581,0.235003,0.235003,0.282682,0.310768,0.282682,0.492805,0.492805,0.349297,,,,,,,,,,,
137.8,0.208179,0.222581,0.235003,0.235003,0.282682,0.310768,0.282682,0.492805,0.492805,0.349297,,,,,,,,,,,
137.866667,0.203755,0.222581,0.235003,0.235003,0.282682,0.310768,0.282682,0.492805,0.492805,0.349297,,,,,,,,,,,
137.933333,0.190745,0.190745,0.190745,0.235003,0.190745,0.190745,0.282682,0.190745,0.492805,0.349297,,,,,,,,,,,
138,0.178557,0.190745,0.190745,0.235003,0.190745,0.190745,0.282682,0.190745,0.492805,0.349297,,,,,,,,,,,
138.066667,0.172785,0.190745,0.190745,0.172785,0.190745,0.190745,0.282682,0.190745,0.492805,0.349297,,,,,,,,,,,
138.133333,0.161538,0.161538,0.190745,0.172785,0.190745,0.190745,0.282682,0.190745,0.492805,0.349297,,,,,,,,,,,
138.2,0.150836,0.161538,0.190745,0.172785,0.190745,0.190745,0.282682,0.190745,0.492805,0.349297,,,,,,,,,,,
138.266667,0.143638,0.161538,0.143638,0.172785,0.190745,0.190745,0.282682,0.190745,0.492805,0.349297,,,,,,,,,,,
138.333333,0.130322,0.130322,0.143638,0.172785,0.190745,0.190745,0.282682,0.190745,0.492805,0.349297,,,,,,,,,,,
138.4,0.115575,0.130322,0.143638,0.172785,0.190745,0.190745,0.282682,0.190745,0.492805,0.349297,,,,,,,,,,,
138.466667,0.108008,0.130322,0.143638,0.172785,0.190745,0.190745,0.282682,0.190745,0.492805,0.349297,,,,,,,,,,,
138.533333,0.0960092,0.0960092,0.143638,0.0960092,0.190745,0.190745,0.282682,0.190745,0.492805,0.349297,,,,,,,,,,,
138.6,0.0860712,0.0960092,0.0860712,0.0960092,0.0860712,0.190745,0.0860712,0.190745,0.0860712,0.349297,,,,,,,,,,,
138.666667,0.0816156,0.0960092,0.0860712,0.0960092,0.0860712,0.190745,0.0860712,0.190745,0.0860712,0.349297,,,,,,,,,,,
138.733333,0.0710115,0.0710115,0.0860712,0.0960092,0.0860712,0.190745,0.0860712,0.190745,0.0860712,0.349297,,,,,,,,,,,
138.8,0.0601448,0.0710115,0.0860712,0.0960092,0.0860712,0.190745,0.0860712,0.190745,0.0860712,0.349297,,,,,,,,,,,
138.866667,0.0546233,0.0710115,0.0860712,0.0960092,0.0860712,0.190745,0.0860712,0.190745,0.0860712,0.349297,,,,,,,,,,,
138.933333,0.0460726,0.0460726,0.0460726,0.0960092,0.0860712,0.0460726,0.0860712,0.190745,0.0860712,0.349297,,,,,,,,,,,
139,0.0387563,0.0460726,0.0460726,0.0387563,0.0860712,0.0460726,0.0860712,0.190745,0.0860712,0.349297,,,,,,,,,,,
139.066667,0.034336,0.0460726,0.0460726,0.0387563,0.0860712,0.0460726,0.0860712,0.190745,0.0860712,0.349297,,,,,,,,,,,
139.133333,0.0267376,0.0267376,0.0460726,0.0387563,0.0860712,0.0460726,0.0860712,0.190745,0.0860712,0.349297,,,,,,,,,,,
139.2,0.021169,0.0267376,0.0460726,0.0387563,0.0860712,0.0460726,0.0860712,0.190745,0.0860712,0.349297,,,,,,,,,,,
139.266667,0.0185435,0.0267376,0.0185435,0.0387563,0.0185435,0.0460726,0.0860712,0.190745,0.0860712,0.349297,,,,,,,,,,,
139.333333,0.0121559,0.0121559,0.0185435,0.0387563,0.0185435,0.0460726,0.0860712,0.190745,0.0860712,0.349297,,,,,,,,,,,
139.4,0.0123675,0.0121559,0.0185435,0.0387563,0.0185435,0.0460726,0.0860712,0.190745,0.0860712,0.349297,,,,,,,,,,,
139.466667,0.0123871,0.0121559,0.0185435,0.0123871,0.0185435,0.0460726,0.0860712,0.190745,0.0860712,0.349297,,,,,,,,,,,
139.533333,0.0120932,0.0120932,0.0185435,0.0123871,0.0185435,0.0460726,0.0860712,0.190745,0.0860712,0.349297,,,,,,,,,,,
139.6,0.0122774,0.0120932,0.0122774,0.0123871,0.0185435,0.0460726,0.0860712,0.190745,0.0860712,0.349297,,,,,,,,,,,
139.666667,0.0126497,0.0120932,0.0122774,0.0123871,0.0185435,0.0460726,0.0860712,0.190745,0.0860712,0.349297,,,,,,,,,,,
139.733333,0.0140095,0.0140095,0.0122774,0.0123871,0.0185435,0.0460726,0.0860712,0.190745,0.0860712,0.349297,,,,,,,,,,,
139.8,0.017411,0.0140095,0.0122774,0.0123871,0.0185435,0.0460726,0.0860712,0.190745,0.0860712,0.349297,,,,,,,,,,,
139.866667,0.0197034,0.0140095,0.0122774,0.0123871,0.0185435,0.0460726,0.0860712,0.190745,0.0860712,0.349297,,,,,,,,,,,
139.933333,0.0251701,0.0251701,0.0251701,0.0251701,0.0251701,0.0251701,0.0251701,0.0251701,0.0860712,0.0251701,,,,,,,,,,,
140,0.0309933,0.0251701,0.0251701,0.0251701,0.0251701,0.0251701,0.0251701,0.0251701,0.0860712,0.0251701,,,,,,,,,,,
140.066667,0.0345986,0.0251701,0.0251701,0.0251701,0.0251701,0.0251701,0.0251701,0.0251701,0.0860712,0.0251701,,,,,,,,,,,
140.133333,0.0419384,0.0419384,0.0251701,0.0251701,0.0251701,0.0251701,0.0251701,0.0251701,0.0860712,0.0251701,,,,,,,,,,,
140.2,0.0496857,0.0419384,0.0251701,0.0251701,0.0251701,0.0251701,0.0251701,0.0251701,0.0860712,0.0251701,,,,,,,,,,,
140.266667,0.054059,0.0419384,0.054059,0.0251701,0.0251701,0.0251701,0.0251701,0.0251701,0.0860712,0.0251701,,,,,,,,,,,
140.333333,0.0624334,0.0624334,0.054059,0.0251701,0.0251701,0.0251701,0.0251701,0.0251701,0.0860712,0.0251701,,,,,,,,,,,
140.4,0.0723596,0.0624334,0.054059,0.0723596,0.0251701,0.0251701,0.0251701,0.0251701,0.0860712,0.0251701,,,,,,,,,,,
140.466667,0.0773834,0.0624334,0.054059,0.0723596,0.0251701,0.0251701,0.0251701,0.0251701,0.0860712,0.0251701,,,,,,,,,,,
140.533333,0.087337,0.087337,0.054059,0.0723596,0.0251701,0.0251701,0.0251701,0.0251701,0.0860712,0.0251701,,,,,,,,,,,
140.6,0.100688,0.087337,0.100688,0.0723596,0.100688,0.0251701,0.0251701,0.0251701,0.0860712,0.0251701,,,,,,,,,,,
140.666667,0.111598,0.087337,0.100688,0.0723596,0.100688,0.0251701,0.0251701,0.0251701,0.0860712,0.0251701,,,,,,,,,,,
140.733333,0.124212,0.124212,0.100688,0.0723596,0.100688,0.0251701,0.0251701,0.0251701,0.0860712,0.0251701,,,,,,,,,,,
140.8,0.136709,0.124212,0.100688,0.0723596,0.100688,0.0251701,0.0251701,0.0251701,0.0860712,0.0251701,,,,,,,,,,,
